Bowler,venue,BattingTeam,Phase,Batter,Innings,winner,TotalRuns,ExtrasRuns,WicketDeliveries,Balls,Boundaries,WinLoss,battingStyles_x,bowlingStyles,longBowlingStyles,EconomyRate,StrikeRate,BoundaryPercentage,Selected,Year
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Punjab Kings,MiddleOvers,JM Sharma,1,Delhi Capitals,17,0,0.0,12,3,1,rhb,lws,left-arm wrist-spin,8.5,inf,25.0,0,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Punjab Kings,MiddleOvers,K Rabada,1,Delhi Capitals,1,0,1.0,2,0,1,lhb,lws,left-arm wrist-spin,3.0,2.0,0.0,1,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Punjab Kings,MiddleOvers,M Shahrukh Khan,1,Delhi Capitals,6,0,0.0,8,0,1,rhb,lws,left-arm wrist-spin,4.5,inf,0.0,1,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Punjab Kings,MiddleOvers,NT Ellis,1,Delhi Capitals,0,0,1.0,2,0,1,rhb,lws,left-arm wrist-spin,0.0,2.0,0.0,1,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad,DeathOvers,B Kumar,2,Delhi Capitals,5,0,0.0,3,1,1,rhb,lws,left-arm wrist-spin,10.0,inf,33.33333333333333,0,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad,DeathOvers,Kartik Tyagi,2,Delhi Capitals,0,0,1.0,1,0,1,rhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad,DeathOvers,S Gopal,2,Delhi Capitals,0,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,0.0,inf,0.0,1,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad,MiddleOvers,AK Markram,2,Delhi Capitals,25,0,0.0,9,4,1,rhb,lws,left-arm wrist-spin,16.666666666666668,inf,44.44444444444444,0,2023
Kuldeep Yadav,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad,MiddleOvers,N Pooran,2,Delhi Capitals,10,0,0.0,9,1,1,lhb,lws,left-arm wrist-spin,6.666666666666667,inf,11.11111111111111,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,MiddleOvers,DP Conway,1,Chennai Super Kings,39,2,0.0,13,7,0,lhb,lws,left-arm wrist-spin,18.0,inf,53.84615384615385,0,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,MiddleOvers,RD Gaikwad,1,Chennai Super Kings,3,0,0.0,4,0,0,rhb,lws,left-arm wrist-spin,4.5,inf,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,MiddleOvers,S Dube,1,Chennai Super Kings,1,0,0.0,3,0,0,lhb,lws,left-arm wrist-spin,2.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,MiddleOvers,DJ Hooda,2,Lucknow Super Giants,1,0,0.0,1,0,0,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,MiddleOvers,E Lewis,2,Lucknow Super Giants,3,0,0.0,5,0,0,,lws,left-arm wrist-spin,3.6,inf,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,MiddleOvers,KL Rahul,2,Lucknow Super Giants,11,0,1.0,6,1,0,rhb,lws,left-arm wrist-spin,11.0,6.0,16.666666666666664,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,MiddleOvers,Q de Kock,2,Lucknow Super Giants,16,0,1.0,10,3,0,lhb,lws,left-arm wrist-spin,9.6,10.0,30.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Punjab Kings,MiddleOvers,Harpreet Brar,2,Delhi Capitals,0,0,1.0,1,0,1,lhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Punjab Kings,MiddleOvers,JM Sharma,2,Delhi Capitals,11,0,0.0,9,1,1,rhb,lws,left-arm wrist-spin,7.333333333333333,inf,11.11111111111111,0,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Punjab Kings,MiddleOvers,LS Livingstone,2,Delhi Capitals,1,0,1.0,3,0,1,rhb,lws,left-arm wrist-spin,2.0,3.0,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Punjab Kings,MiddleOvers,R Dhawan,2,Delhi Capitals,2,0,0.0,5,0,1,rhb,lws,left-arm wrist-spin,2.4,inf,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,MiddleOvers,D Padikkal,1,Delhi Capitals,4,0,0.0,5,0,1,lhb,lws,left-arm wrist-spin,4.8,inf,0.0,1,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,MiddleOvers,R Ashwin,1,Delhi Capitals,13,0,0.0,10,1,1,rhb,lws,left-arm wrist-spin,7.8,inf,10.0,0,2023
Kuldeep Yadav,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,MiddleOvers,YBK Jaiswal,1,Delhi Capitals,3,0,0.0,3,0,1,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,DeathOvers,A Badoni,1,Delhi Capitals,0,0,1.0,1,0,1,rhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,DeathOvers,DA Miller,1,Delhi Capitals,1,1,0.0,1,0,1,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,DeathOvers,SN Thakur,1,Delhi Capitals,0,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,0.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,DeathOvers,Shahbaz Ahmed,1,Delhi Capitals,1,0,0.0,2,0,1,lhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,MiddleOvers,DA Miller,1,Delhi Capitals,1,0,0.0,2,0,1,lhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,MiddleOvers,MR Marsh,1,Delhi Capitals,8,0,0.0,6,1,1,rhb,lws,left-arm wrist-spin,8.0,inf,16.666666666666664,0,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,MiddleOvers,N Pooran,1,Delhi Capitals,10,0,0.0,6,2,1,lhb,lws,left-arm wrist-spin,10.0,inf,33.33333333333333,0,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Lucknow Super Giants,MiddleOvers,RR Pant,1,Delhi Capitals,0,0,1.0,4,0,1,lhb,lws,left-arm wrist-spin,0.0,4.0,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad,MiddleOvers,A Manohar,1,Delhi Capitals,3,0,1.0,5,0,1,rhb,lws,left-arm wrist-spin,3.6,5.0,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad,MiddleOvers,Aniket Verma,1,Delhi Capitals,9,0,1.0,9,1,1,,lws,left-arm wrist-spin,6.0,9.0,11.11111111111111,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad,MiddleOvers,H Klaasen,1,Delhi Capitals,7,0,0.0,2,1,1,rhb,lws,left-arm wrist-spin,21.0,inf,50.0,0,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad,MiddleOvers,HV Patel,1,Delhi Capitals,1,0,0.0,1,0,1,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad,MiddleOvers,PJ Cummins,1,Delhi Capitals,1,0,1.0,5,0,1,rhb,lws,left-arm wrist-spin,1.2,5.0,0.0,1,2023
Kuldeep Yadav,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad,MiddleOvers,PWA Mulder,1,Delhi Capitals,1,0,0.0,2,0,1,,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,Dubai International Cricket Stadium,Rajasthan Royals,DeathOvers,AS Rajpoot,2,Kolkata Knight Riders,7,0,0.0,5,1,1,,lws,left-arm wrist-spin,8.4,inf,20.0,0,2023
Kuldeep Yadav,Dubai International Cricket Stadium,Rajasthan Royals,DeathOvers,JD Unadkat,2,Kolkata Knight Riders,1,0,1.0,4,0,1,rhb,lws,left-arm wrist-spin,1.5,4.0,0.0,1,2023
Kuldeep Yadav,Dubai International Cricket Stadium,Rajasthan Royals,DeathOvers,TK Curran,2,Kolkata Knight Riders,6,0,0.0,3,1,1,rhb,lws,left-arm wrist-spin,12.0,inf,33.33333333333333,0,2023
Kuldeep Yadav,Dubai International Cricket Stadium,Rajasthan Royals,MiddleOvers,JD Unadkat,2,Kolkata Knight Riders,4,1,0.0,4,0,1,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,Dubai International Cricket Stadium,Rajasthan Royals,MiddleOvers,TK Curran,2,Kolkata Knight Riders,3,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,9.0,inf,0.0,0,2023
Kuldeep Yadav,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,PD Salt,2,Kolkata Knight Riders,7,0,0.0,2,1,0,rhb,lws,left-arm wrist-spin,21.0,inf,50.0,0,2023
Kuldeep Yadav,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,RK Singh,2,Kolkata Knight Riders,5,0,0.0,4,1,0,lhb,lws,left-arm wrist-spin,7.5,inf,25.0,0,2023
Kuldeep Yadav,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,SS Iyer,2,Kolkata Knight Riders,12,0,0.0,7,1,0,rhb,lws,left-arm wrist-spin,10.285714285714285,inf,14.285714285714285,0,2023
Kuldeep Yadav,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,VR Iyer,2,Kolkata Knight Riders,10,0,0.0,11,1,0,lhb,lws,left-arm wrist-spin,5.454545454545455,inf,9.090909090909092,1,2023
Kuldeep Yadav,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,MiddleOvers,Atharva Taide,2,Delhi Capitals,8,1,0.0,9,0,1,,lws,left-arm wrist-spin,5.333333333333333,inf,0.0,1,2023
Kuldeep Yadav,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,MiddleOvers,LS Livingstone,2,Delhi Capitals,13,0,0.0,10,1,1,rhb,lws,left-arm wrist-spin,7.8,inf,10.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,DeathOvers,Anuj Rawat,1,Royal Challengers Bangalore,2,0,0.0,4,0,0,lhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,DeathOvers,Shahbaz Ahmed,1,Royal Challengers Bangalore,5,0,0.0,2,1,0,lhb,lws,left-arm wrist-spin,15.0,inf,50.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,MiddleOvers,Anuj Rawat,1,Royal Challengers Bangalore,2,2,0.0,4,0,0,lhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,MiddleOvers,GJ Maxwell,1,Royal Challengers Bangalore,0,0,1.0,1,0,0,rhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,MiddleOvers,KD Karthik,1,Royal Challengers Bangalore,0,0,1.0,1,0,0,rhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,MiddleOvers,MK Lomror,1,Royal Challengers Bangalore,2,0,0.0,2,0,0,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,MiddleOvers,V Kohli,1,Royal Challengers Bangalore,7,0,0.0,4,1,0,rhb,lws,left-arm wrist-spin,10.5,inf,25.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Powerplay,MK Lomror,1,Royal Challengers Bangalore,1,0,0.0,1,0,0,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Powerplay,V Kohli,1,Royal Challengers Bangalore,6,0,0.0,5,1,0,rhb,lws,left-arm wrist-spin,7.199999999999999,inf,20.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,DeathOvers,C Green,1,Royal Challengers Bengaluru,15,1,0.0,4,2,0,rhb,lws,left-arm wrist-spin,22.5,inf,50.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,DeathOvers,KH Pandya,1,Delhi Capitals,2,0,0.0,2,0,1,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,DeathOvers,MK Lomror,1,Royal Challengers Bengaluru,7,0,0.0,2,1,0,lhb,lws,left-arm wrist-spin,21.0,inf,50.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,DeathOvers,TH David,1,Delhi Capitals,2,0,0.0,4,0,1,rhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,C Green,1,Royal Challengers Bengaluru,3,0,0.0,4,0,0,rhb,lws,left-arm wrist-spin,4.5,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,JM Sharma,1,Delhi Capitals,0,0,1.0,2,0,1,rhb,lws,left-arm wrist-spin,0.0,2.0,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,KH Pandya,1,Delhi Capitals,7,0,0.0,6,1,1,lhb,lws,left-arm wrist-spin,7.0,inf,16.666666666666664,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,LS Livingstone,1,Delhi Capitals,2,0,0.0,3,0,1,rhb,lws,left-arm wrist-spin,4.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,MK Lomror,1,Royal Challengers Bengaluru,1,0,0.0,1,0,0,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,RM Patidar,1,Delhi Capitals,4,0,1.0,6,0,1,rhb,lws,left-arm wrist-spin,4.0,6.0,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,RM Patidar,1,Royal Challengers Bengaluru,5,1,0.0,4,0,0,rhb,lws,left-arm wrist-spin,7.5,inf,0.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,TH David,1,Delhi Capitals,0,0,0.0,1,0,1,rhb,lws,left-arm wrist-spin,0.0,inf,0.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,MiddleOvers,WG Jacks,1,Royal Challengers Bengaluru,7,0,1.0,4,1,0,rhb,lws,left-arm wrist-spin,10.5,4.0,25.0,1,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Powerplay,RM Patidar,1,Royal Challengers Bengaluru,8,0,0.0,4,1,0,rhb,lws,left-arm wrist-spin,12.0,inf,25.0,0,2023
Kuldeep Yadav,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Powerplay,WG Jacks,1,Royal Challengers Bengaluru,7,0,0.0,2,1,0,rhb,lws,left-arm wrist-spin,21.0,inf,50.0,0,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,DeathOvers,RA Jadeja,1,Chennai Super Kings,11,1,0.0,7,1,0,lhb,lws,left-arm wrist-spin,9.428571428571429,inf,14.285714285714285,0,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,AM Rahane,1,Chennai Super Kings,5,0,0.0,6,0,0,rhb,lws,left-arm wrist-spin,5.0,inf,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,AT Rayudu,1,Chennai Super Kings,4,1,0.0,4,0,0,,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,MM Ali,1,Chennai Super Kings,4,1,1.0,5,0,0,lhb,lws,left-arm wrist-spin,4.8,5.0,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,MS Dhoni,2,Delhi Capitals,4,0,0.0,4,0,1,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,RA Jadeja,1,Chennai Super Kings,4,1,0.0,4,0,0,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,RA Jadeja,2,Delhi Capitals,0,0,1.0,1,0,1,lhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,S Dube,1,Chennai Super Kings,1,0,0.0,1,0,0,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,S Dube,2,Delhi Capitals,3,0,0.0,3,0,1,lhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,MiddleOvers,V Shankar,2,Delhi Capitals,23,0,0.0,16,2,1,rhb,lws,left-arm wrist-spin,8.625,inf,12.5,0,2023
Kuldeep Yadav,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,MiddleOvers,JM Sharma,2,Punjab Kings,3,0,1.0,5,0,0,rhb,lws,left-arm wrist-spin,3.6,5.0,0.0,1,2023
Kuldeep Yadav,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,MiddleOvers,LS Livingstone,2,Punjab Kings,4,0,0.0,4,0,0,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,MiddleOvers,P Simran Singh,2,Punjab Kings,2,0,1.0,3,0,0,,lws,left-arm wrist-spin,4.0,3.0,0.0,1,2023
Kuldeep Yadav,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,MiddleOvers,SM Curran,2,Punjab Kings,12,1,0.0,12,1,0,lhb,lws,left-arm wrist-spin,6.0,inf,8.333333333333332,1,2023
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,MiddleOvers,DA Miller,1,Gujarat Titans,4,0,0.0,4,1,0,lhb,lws,left-arm wrist-spin,6.0,inf,25.0,1,2023
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,MiddleOvers,HH Pandya,1,Gujarat Titans,3,0,0.0,4,0,0,rhb,lws,left-arm wrist-spin,4.5,inf,0.0,1,2023
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,MiddleOvers,Shubman Gill,1,Gujarat Titans,18,0,0.0,10,2,0,rhb,lws,left-arm wrist-spin,10.8,inf,20.0,0,2023
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Powerplay,HH Pandya,1,Gujarat Titans,5,0,0.0,4,1,0,rhb,lws,left-arm wrist-spin,7.5,inf,25.0,0,2023
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Powerplay,Shubman Gill,1,Gujarat Titans,2,0,0.0,1,0,0,rhb,lws,left-arm wrist-spin,12.0,inf,0.0,0,2023
Kuldeep Yadav,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Powerplay,V Shankar,1,Gujarat Titans,0,0,1.0,1,0,0,rhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,DeathOvers,A Manohar,2,Delhi Capitals,3,0,0.0,4,0,1,rhb,lws,left-arm wrist-spin,4.5,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,DeathOvers,HH Pandya,2,Delhi Capitals,2,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,DeathOvers,Noor Ahmad,1,Delhi Capitals,0,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,0.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,DeathOvers,Rashid Khan,1,Delhi Capitals,7,0,0.0,4,1,1,rhb,lws,left-arm wrist-spin,10.5,inf,25.0,0,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,A Manohar,1,Delhi Capitals,2,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,A Manohar,2,Delhi Capitals,4,0,0.0,6,0,1,rhb,lws,left-arm wrist-spin,4.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,B Sai Sudharsan,2,Gujarat Titans,0,0,1.0,1,0,0,lhb,lws,left-arm wrist-spin,0.0,1.0,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,HH Pandya,2,Delhi Capitals,4,0,0.0,6,0,1,rhb,lws,left-arm wrist-spin,4.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,JC Buttler,2,Gujarat Titans,12,0,0.0,12,1,0,rhb,lws,left-arm wrist-spin,6.0,inf,8.333333333333332,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,MM Sharma,1,Delhi Capitals,2,2,0.0,5,0,1,rhb,lws,left-arm wrist-spin,2.4,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,R Tewatia,1,Delhi Capitals,4,0,0.0,8,0,1,lhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,Rashid Khan,1,Delhi Capitals,3,0,0.0,3,0,1,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,SE Rutherford,2,Gujarat Titans,18,1,0.0,12,2,0,lhb,lws,left-arm wrist-spin,9.0,inf,16.666666666666664,0,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Powerplay,A Manohar,2,Delhi Capitals,1,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Powerplay,DA Miller,2,Delhi Capitals,0,0,1.0,2,0,1,lhb,lws,left-arm wrist-spin,0.0,2.0,0.0,1,2023
Kuldeep Yadav,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Powerplay,HH Pandya,2,Delhi Capitals,1,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,3.0,inf,0.0,1,2023
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,MiddleOvers,AK Markram,2,Delhi Capitals,2,0,0.0,2,0,1,rhb,lws,left-arm wrist-spin,6.0,inf,0.0,1,2023
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,MiddleOvers,Abhishek Sharma,2,Delhi Capitals,1,0,1.0,2,0,1,lhb,lws,left-arm wrist-spin,3.0,2.0,0.0,1,2023
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,MiddleOvers,H Klaasen,2,Delhi Capitals,7,0,0.0,5,1,1,rhb,lws,left-arm wrist-spin,8.4,inf,20.0,0,2023
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,MiddleOvers,MA Agarwal,2,Delhi Capitals,5,0,0.0,7,0,1,rhb,lws,left-arm wrist-spin,4.285714285714286,inf,0.0,1,2023
Kuldeep Yadav,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,MiddleOvers,RA Tripathi,2,Delhi Capitals,4,0,0.0,5,0,1,rhb,lws,left-arm wrist-spin,4.8,inf,0.0,1,2023
